survived,age,sibsp,parch,fare,adult_male,alone,familysize,isalone,hascabin,pclass_2,pclass_3,sex_male,embarked_Q,embarked_S,class_Second,class_Third,who_man,who_woman,deck_B,deck_C,deck_D,deck_E,deck_F,deck_G,embark_town_Queenstown,embark_town_Southampton,alive_yes,agegroup_teen,agegroup_youngadult,agegroup_adult,agegroup_senior
0,0.8928629905426663,-0.5305986490832921,-0.49715690120713385,-0.4997276275966662,True,True,-0.6190340614322898,0.8705443892371525,0.0,False,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False
0,-0.4746736609602315,-0.5305986490832921,-0.49715690120713385,-0.4889366488924213,True,True,-0.6190340614322898,0.8705443892371525,0.0,False,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
0,0.5329849243576932,-0.5305986490832921,-0.49715690120713385,0.005529975288758235,True,True,-0.6190340614322898,0.8705443892371525,0.0,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False
0,-1.0504785668561885,0.48400949940768595,0.6984596955609427,-0.5272240005331894,False,False,0.6997776346625885,-1.1487065017744675,0.0,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
0,-0.3307224344862423,0.48400949940768595,-0.49715690120713385,-0.32443417353437615,True,False,0.04037178661514938,-1.1487065017744675,0.0,False,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
1,-0.5466492741972262,-0.5305986490832921,0.6984596955609427,0.38920921810635634,False,False,0.04037178661514938,-1.1487065017744675,0.0,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True,False,True,False,False
0,0.6049605375946878,-0.5305986490832921,-0.49715690120713385,-0.41651719181059965,False,True,-0.6190340614322898,0.8705443892371525,0.0,True,False,False,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False
0,0.748911764068677,0.48400949940768595,4.285309485865172,-0.13067615591148912,True,False,2.677995178804906,-1.1487065017744675,0.0,False,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False
0,-0.04281998153826381,0.48400949940768595,-0.49715690120713385,-0.13411392192713475,True,False,0.04037178661514938,-1.1487065017744675,0.0,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False
0,1.10878983025365,-0.5305986490832921,0.6984596955609427,-0.3886198740653321,False,False,0.04037178661514938,-1.1487065017744675,0.0,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
0,0.3890336978837039,-0.5305986490832921,-0.49715690120713385,-0.5306617665488351,True,True,-0.6190340614322898,0.8705443892371525,0.0,False,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
0,0.029155631698730814,-0.5305986490832921,-0.49715690120713385,-0.5268249741206591,True,True,-0.6190340614322898,0.8705443892371525,0.0,False,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
1,2.1884240288085692,0.48400949940768595,-0.49715690120713385,0.7776844514591744,False,False,0.04037178661514938,-1.1487065017744675,0.0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True
1,-0.4026980477232369,-0.5305986490832921,-0.49715690120713385,-0.5272240005331894,False,True,-0.6190340614322898,0.8705443892371525,0.0,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False
1,-0.4026980477232369,-0.5305986490832921,-0.49715690120713385,0.663539876720939,False,True,-0.6190340614322898,0.8705443892371525,0.0,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False
1,-0.3307224344862423,0.48400949940768595,-0.49715690120713385,0.39768277418398296,True,False,0.04037178661514938,-1.1487065017744675,0.0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False
0,-0.8345517271452046,0.48400949940768595,-0.49715690120713385,-0.5412935183673108,True,False,0.04037178661514938,-1.1487065017744675,0.0,False,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False
0,-0.76257611390821,-0.5305986490832921,-0.49715690120713385,-0.5114778044079552,True,True,-0.6190340614322898,0.8705443892371525,0.0,False,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
0,-0.5466492741972262,-0.5305986490832921,-0.49715690120713385,1.9360753926005676,True,True,-0.6190340614322898,0.8705443892371525,0.0,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False
0,-1.914185925700124,2.513225796389642,0.6984596955609427,-0.2616066975229945,False,False,2.018589330757467,-1.1487065017744675,0.0,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
1,0.5329849243576932,0.48400949940768595,-0.49715690120713385,0.9104528166437761,False,False,0.04037178661514938,-1.1487065017744675,0.0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False
1,-0.5466492741972262,-0.5305986490832921,-0.49715690120713385,-0.5268249741206591,False,True,-0.6190340614322898,0.8705443892371525,0.0,False,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,True,False,True,False,False
0,-0.18677120801225305,-0.5305986490832921,1.894076292329019,3.3914992931540615,True,False,0.6997776346625885,-1.1487065017744675,0.0,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False
0,-0.6906005006712154,-0.5305986490832921,-0.49715690120713385,-0.5889330515517578,True,True,-0.6190340614322898,0.8705443892371525,0.0,False,True,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False
0,-0.76257611390821,-0.5305986490832921,-0.49715690120713385,-0.5167533939966972,True,True,-0.6190340614322898,0.8705443892371525,0.0,False,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
1,0.8928629905426663,-0.5305986490832921,-0.49715690120713385,3.698922286461662,False,True,-0.6190340614322898,0.8705443892371525,0.0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False
1,-2.058137152174113,-0.5305986490832921,1.894076292329019,-0.3639205228089492,False,False,0.6997776346625885,-1.1487065017744675,0.0,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
0,0.17310685817272006,-0.5305986490832921,-0.49715690120713385,-0.5138757996755652,True,True,-0.6190340614322898,0.8705443892371525,0.0,False,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
1,0.3890336978837039,0.48400949940768595,-0.49715690120713385,0.33165733168371664,False,False,0.04037178661514938,-1.1487065017744675,0.0,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,False
0,-0.8345517271452046,-0.5305986490832921,-0.49715690120713385,0.7441125177126345,True,True,-0.6190340614322898,0.8705443892371525,0.0,True,False,True,False,True,True,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False
0,-2.058137152174113,4.542442093371598,1.894076292329019,0.2338191247652291,False,False,3.9968068748997845,-1.1487065017744675,0.0,False,True,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
1,0.46100931112069854,-0.5305986490832921,-0.49715690120713385,-0.41651719181059965,False,True,-0.6190340614322898,0.8705443892371525,0.0,True,False,False,False,True,True,False,False,True,False,True,False,False,False,False,False,True,True,False,False,True,False
0,-0.4026980477232369,-0.5305986490832921,-0.49715690120713385,-0.5176320194627495,True,True,-0.6190340614322898,0.8705443892371525,0.0,False,True,True,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False
1,-0.9065273403821993,-0.5305986490832921,-0.49715690120713385,-0.43570115395147957,False,True,-0.6190340614322898,0.8705443892371525,0.0,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False
1,0.46100931112069854,0.48400949940768595,1.894076292329019,1.63616675726355,True,False,1.3591834827100278,-1.1487065017744675,0.0,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,True,False
1,-0.6186248874342207,-0.5305986490832921,-0.49715690120713385,-0.5163543675841669,True,True,-0.6190340614322898,0.8705443892371525,0.0,False,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True,True,False,True,False,False
0,-0.11479559477525843,1.498617647898664,-0.49715690120713385,-0.5138757996755652,True,False,0.6997776346625885,-1.1487065017744675,0.0,False,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
1,-0.4746736609602315,0.48400949940768595,-0.49715690120713385,1.5071546118661328,False,False,0.04037178661514938,-1.1487065017744675,0.0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False
1,-0.4026980477232369,-0.5305986490832921,1.894076292329019,-0.345536531889344,False,False,0.6997776346625885,-1.1487065017744675,0.0,False,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True,True,False,True,False,False
0,-0.5466492741972262,-0.5305986490832921,-0.49715690120713385,-0.5163543675841669,True,True,-0.6190340614322898,0.8705443892371525,0.0,False,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
0,0.10113124493572544,-0.5305986490832921,-0.49715690120713385,-0.5152340241951395,False,True,-0.6190340614322898,0.8705443892371525,0.0,False,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False
0,1.1807654434906447,-0.5305986490832921,-0.49715690120713385,-0.16712568397916092,True,True,-0.6190340614322898,0.8705443892371525,0.0,True,False,True,False,True,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False
0,-0.4746736609602315,-0.5305986490832921,-0.49715690120713385,-0.46447709716279945,True,True,-0.6190340614322898,0.8705443892371525,0.0,True,False,True,False,True,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
1,-0.11479559477525843,-0.5305986490832921,-0.49715690120713385,-0.4232315785599077,False,True,-0.6190340614322898,0.8705443892371525,0.0,True,False,False,False,True,True,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,False
1,0.6769361508316823,-0.5305986490832921,-0.49715690120713385,-0.5138757996755652,True,True,-0.6190340614322898,0.8705443892371525,0.0,False,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True,True,False,False,True,False
0,-0.25874682124924764,-0.5305986490832921,-0.49715690120713385,-0.5114778044079552,True,True,-0.6190340614322898,0.8705443892371525,0.0,False,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
0,-0.6186248874342207,0.48400949940768595,-0.49715690120713385,-0.4774262716078934,False,False,0.04037178661514938,-1.1487065017744675,0.0,False,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False
0,-0.11479559477525843,0.48400949940768595,-0.49715690120713385,-0.36184289970909195,True,False,0.04037178661514938,-1.1487065017744675,0.0,False,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
0,-0.6906005006712154,-0.5305986490832921,-0.49715690120713385,-0.4997276275966662,False,True,-0.6190340614322898,0.8705443892371525,0.0,False,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False
